price,quantity,type,timestamp
37973000,0.0001,0,2022/05/22 17:27
37972000,0.0001,0,2022/05/22 17:27
37969000,0.0001,0,2022/05/22 17:27
37994000,0.4702,1,2022/05/22 17:27
37996000,0.0307,1,2022/05/22 17:27
37997000,0.1492,1,2022/05/22 17:27
37998000,0.1201,1,2022/05/22 17:27
37999000,0.6,1,2022/05/22 17:27
37974000,0.0519,0,2022/05/22 17:27
37973000,0.0001,0,2022/05/22 17:27
37972000,0.0001,0,2022/05/22 17:27
37969000,0.0001,0,2022/05/22 17:27
37967000,0.0826,0,2022/05/22 17:27
37994000,0.4702,1,2022/05/22 17:27
37996000,0.1151,1,2022/05/22 17:27
37997000,0.665,1,2022/05/22 17:27
37998000,0.1201,1,2022/05/22 17:27
38000000,0.1366,1,2022/05/22 17:27
37974000,0.0001,0,2022/05/22 17:27
37973000,0.0001,0,2022/05/22 17:27
37972000,0.0001,0,2022/05/22 17:27
37970000,0.0001,0,2022/05/22 17:27
37969000,0.0001,0,2022/05/22 17:27
37994000,0.4702,1,2022/05/22 17:27
37996000,0.1151,1,2022/05/22 17:27
37997000,0.665,1,2022/05/22 17:27
37998000,0.1201,1,2022/05/22 17:27
38000000,0.1366,1,2022/05/22 17:27
37974000,0.0001,0,2022/05/22 17:27
37973000,0.0001,0,2022/05/22 17:27
37972000,0.0001,0,2022/05/22 17:27
37970000,0.0001,0,2022/05/22 17:27
37969000,0.0001,0,2022/05/22 17:27
37994000,0.4702,1,2022/05/22 17:27
37996000,0.1151,1,2022/05/22 17:27
37998000,0.1201,1,2022/05/22 17:27
37999000,0.6,1,2022/05/22 17:27
38000000,0.1366,1,2022/05/22 17:27
37964000,0.3484,0,2022/05/22 17:27
37958000,4.174,0,2022/05/22 17:27
37957000,0.0001,0,2022/05/22 17:27
37956000,0.0001,0,2022/05/22 17:27
37955000,0.0011,0,2022/05/22 17:27
37976000,0.0447,1,2022/05/22 17:27
37985000,0.4323,1,2022/05/22 17:27
37988000,0.0494,1,2022/05/22 17:27
37991000,0.0484,1,2022/05/22 17:27
37993000,0.6841,1,2022/05/22 17:27
37964000,0.3484,0,2022/05/22 17:27
37959000,0.0321,0,2022/05/22 17:27
37958000,4.174,0,2022/05/22 17:27
37957000,0.0001,0,2022/05/22 17:27
37956000,0.0001,0,2022/05/22 17:27
37976000,0,1,2022/05/22 17:27
37985000,0.4323,1,2022/05/22 17:27
37986000,0.0578,1,2022/05/22 17:27
37988000,0.0494,1,2022/05/22 17:27
37990000,0.1563,1,2022/05/22 17:27
37964000,0.3484,0,2022/05/22 17:27
37958000,4.174,0,2022/05/22 17:27
37957000,0.0001,0,2022/05/22 17:27
37956000,0.0001,0,2022/05/22 17:27
37955000,0.0011,0,2022/05/22 17:27
37976000,0,1,2022/05/22 17:27
37985000,0.4323,1,2022/05/22 17:27
37986000,0.1138,1,2022/05/22 17:27
37988000,0.0494,1,2022/05/22 17:27
37989000,0.0845,1,2022/05/22 17:27
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37955000,0.0011,0,2022/05/22 17:28
37976000,0,1,2022/05/22 17:28
37985000,0.4323,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37989000,0.0848,1,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37955000,0.0011,0,2022/05/22 17:28
37976000,0,1,2022/05/22 17:28
37985000,0.4323,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37989000,0.0846,1,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37955000,0.0011,0,2022/05/22 17:28
37976000,0,1,2022/05/22 17:28
37983000,0.0568,1,2022/05/22 17:28
37985000,0.4323,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37987000,0.0846,1,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37955000,0.0011,0,2022/05/22 17:28
37976000,0,1,2022/05/22 17:28
37983000,0.0568,1,2022/05/22 17:28
37985000,0.4323,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37955000,0.0011,0,2022/05/22 17:28
37983000,0.0342,1,2022/05/22 17:28
37985000,0.4323,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37987000,0.0854,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37966000,0.0817,0,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37985000,0.3957,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37989000,0.0842,1,2022/05/22 17:28
37990000,0.0722,1,2022/05/22 17:28
37966000,0.0817,0,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37959000,0.0322,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37984000,0.0324,1,2022/05/22 17:28
37985000,0.3957,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37990000,0.1572,1,2022/05/22 17:28
37966000,0.0817,0,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37984000,0.0324,1,2022/05/22 17:28
37985000,0.3957,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37989000,0.0848,1,2022/05/22 17:28
37966000,0.0695,0,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37984000,0.0324,1,2022/05/22 17:28
37985000,0.3957,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37989000,0.0855,1,2022/05/22 17:28
37966000,0.0454,0,2022/05/22 17:28
37964000,0.3484,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.0001,0,2022/05/22 17:28
37984000,0.0324,1,2022/05/22 17:28
37985000,0.3957,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37989000,0.0855,1,2022/05/22 17:28
37964000,0.0001,0,2022/05/22 17:28
37958000,4.174,0,2022/05/22 17:28
37957000,0.0001,0,2022/05/22 17:28
37956000,0.3724,0,2022/05/22 17:28
37955000,0.0011,0,2022/05/22 17:28
37984000,0.0324,1,2022/05/22 17:28
37985000,0.3957,1,2022/05/22 17:28
37986000,0.1138,1,2022/05/22 17:28
37987000,0.0855,1,2022/05/22 17:28
37988000,0.0494,1,2022/05/22 17:28
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37955000,0.0011,0,2022/05/22 17:29
37984000,0.0324,1,2022/05/22 17:29
37985000,0.3957,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37987000,0.0852,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37955000,0.0011,0,2022/05/22 17:29
37984000,0.0324,1,2022/05/22 17:29
37985000,0.3957,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.1348,1,2022/05/22 17:29
37990000,0.3393,1,2022/05/22 17:29
37972000,0.0264,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37984000,0.0298,1,2022/05/22 17:29
37985000,0.3957,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37989000,0.0854,1,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37959000,0.0115,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37984000,0.0298,1,2022/05/22 17:29
37985000,0.3957,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37989000,0.2974,1,2022/05/22 17:29
37966000,0.0315,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37990000,0.1567,1,2022/05/22 17:29
37991000,0.0484,1,2022/05/22 17:29
37966000,0.0228,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37984000,0.051,1,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37989000,0.0834,1,2022/05/22 17:29
37966000,0.0316,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.3507,1,2022/05/22 17:29
37989000,0.0837,1,2022/05/22 17:29
37990000,0.0722,1,2022/05/22 17:29
37966000,0.0316,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37956000,0.3724,0,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37987000,0.0838,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37990000,0.0722,1,2022/05/22 17:29
37966000,0.0316,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37959000,0.611,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37984000,0.1502,1,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37990000,0.1558,1,2022/05/22 17:29
37966000,0.0316,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37959000,0.065,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37989000,0.0841,1,2022/05/22 17:29
37990000,0.0722,1,2022/05/22 17:29
37966000,0.0316,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37959000,0.665,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37985000,0.3651,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37989000,0.0835,1,2022/05/22 17:29
37990000,0.0722,1,2022/05/22 17:29
37966000,0.0312,0,2022/05/22 17:29
37964000,0.0001,0,2022/05/22 17:29
37959000,0.6764,0,2022/05/22 17:29
37958000,4.174,0,2022/05/22 17:29
37957000,0.0001,0,2022/05/22 17:29
37985000,0.3641,1,2022/05/22 17:29
37986000,0.1138,1,2022/05/22 17:29
37988000,0.0494,1,2022/05/22 17:29
37990000,0.1565,1,2022/05/22 17:29
37991000,0.0484,1,2022/05/22 17:29
37966000,0.0312,0,2022/05/22 17:30
37964000,0.0001,0,2022/05/22 17:30
37959000,0.065,0,2022/05/22 17:30
37957000,0.0001,0,2022/05/22 17:30
37956000,0.3724,0,2022/05/22 17:30
37985000,0.3641,1,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37987000,0.0843,1,2022/05/22 17:30
37988000,0.0494,1,2022/05/22 17:30
37990000,0.0722,1,2022/05/22 17:30
37966000,0.0643,0,2022/05/22 17:30
37964000,0.0001,0,2022/05/22 17:30
37959000,0.065,0,2022/05/22 17:30
37957000,0.6001,0,2022/05/22 17:30
37956000,0.456,0,2022/05/22 17:30
37985000,0.364,1,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37987000,0.0845,1,2022/05/22 17:30
37988000,0.0494,1,2022/05/22 17:30
37990000,0.0722,1,2022/05/22 17:30
37968000,0.0753,0,2022/05/22 17:30
37966000,0.1161,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37964000,0.0001,0,2022/05/22 17:30
37961000,0.0116,0,2022/05/22 17:30
37985000,0.364,1,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0494,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37994000,0.4702,1,2022/05/22 17:30
37985000,0.636,0,2022/05/22 17:30
37966000,0.0331,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37964000,0.0001,0,2022/05/22 17:30
37961000,0.6,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0494,1,2022/05/22 17:30
37990000,0.0849,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37993000,0.0743,1,2022/05/22 17:30
37969000,0.0881,0,2022/05/22 17:30
37966000,0.0331,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37964000,0.0811,0,2022/05/22 17:30
37961000,0.6,0,2022/05/22 17:30
37983000,0.0419,1,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37990000,0.0864,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37971000,0.0801,0,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:30
37969000,0.0884,0,2022/05/22 17:30
37967000,4.1055,0,2022/05/22 17:30
37966000,0.0349,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37993000,0.0864,1,2022/05/22 17:30
37994000,0.4702,1,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:30
37969000,0.0884,0,2022/05/22 17:30
37967000,4.1055,0,2022/05/22 17:30
37966000,0.0349,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37993000,0.086,1,2022/05/22 17:30
37994000,0.5515,1,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:30
37969000,0.0884,0,2022/05/22 17:30
37967000,4.1055,0,2022/05/22 17:30
37966000,0.0349,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37993000,0.0858,1,2022/05/22 17:30
37994000,0.5515,1,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:30
37969000,0.0884,0,2022/05/22 17:30
37967000,4.1055,0,2022/05/22 17:30
37966000,0.0349,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37993000,0.0856,1,2022/05/22 17:30
37994000,0.5515,1,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:30
37969000,0.0884,0,2022/05/22 17:30
37967000,4.1055,0,2022/05/22 17:30
37966000,0.0349,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37994000,0.5515,1,2022/05/22 17:30
37995000,0.0854,1,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:30
37969000,0.0884,0,2022/05/22 17:30
37967000,4.1055,0,2022/05/22 17:30
37966000,0.0349,0,2022/05/22 17:30
37965000,0.3627,0,2022/05/22 17:30
37986000,0.1138,1,2022/05/22 17:30
37988000,0.0816,1,2022/05/22 17:30
37991000,0.0484,1,2022/05/22 17:30
37994000,0.6371,1,2022/05/22 17:30
37996000,0.0307,1,2022/05/22 17:30
37970000,0.1064,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37967000,4.1055,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37986000,0.1138,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0858,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.1045,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37967000,4.1055,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37986000,0.1138,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.086,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.1039,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.1138,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37990000,0.0857,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.1037,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.1286,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0855,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.1037,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0972,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0859,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.0875,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0972,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0859,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.0875,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.3627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0972,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37990000,0.0858,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.0875,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.9627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0196,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0861,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.0875,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.9627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0196,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0863,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.0875,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0349,0,2022/05/22 17:31
37965000,0.9627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0196,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0863,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.1678,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0018,0,2022/05/22 17:31
37965000,0.9627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0196,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0863,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37970000,0.1768,0,2022/05/22 17:31
37969000,0.0884,0,2022/05/22 17:31
37966000,0.0018,0,2022/05/22 17:31
37965000,0.9627,0,2022/05/22 17:31
37964000,0.0811,0,2022/05/22 17:31
37986000,0.0196,1,2022/05/22 17:31
37988000,0.0816,1,2022/05/22 17:31
37991000,0.0484,1,2022/05/22 17:31
37993000,0.0863,1,2022/05/22 17:31
37994000,0.5515,1,2022/05/22 17:31
37972000,0.0679,0,2022/05/22 17:32
37970000,0.1626,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.0018,0,2022/05/22 17:32
37965000,0.9627,0,2022/05/22 17:32
37988000,0.0816,1,2022/05/22 17:32
37991000,0.0484,1,2022/05/22 17:32
37993000,0.0869,1,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37970000,0.1626,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.6018,0,2022/05/22 17:32
37965000,0.3627,0,2022/05/22 17:32
37964000,0.0811,0,2022/05/22 17:32
37988000,0.0502,1,2022/05/22 17:32
37991000,0.0484,1,2022/05/22 17:32
37993000,0.0868,1,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37970000,0.1626,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.0018,0,2022/05/22 17:32
37965000,0.9627,0,2022/05/22 17:32
37964000,0.0811,0,2022/05/22 17:32
37988000,0.0502,1,2022/05/22 17:32
37991000,0.0484,1,2022/05/22 17:32
37993000,0.0869,1,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37970000,0.1626,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.6018,0,2022/05/22 17:32
37965000,0.3735,0,2022/05/22 17:32
37964000,0.0811,0,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37997000,0.086,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
38000000,0.1366,1,2022/05/22 17:32
37970000,0.1474,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.0018,0,2022/05/22 17:32
37965000,0.3627,0,2022/05/22 17:32
37964000,0.0811,0,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37995000,0.086,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
38000000,0.1366,1,2022/05/22 17:32
37970000,0.1083,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.6018,0,2022/05/22 17:32
37965000,0.3627,0,2022/05/22 17:32
37964000,0.0811,0,2022/05/22 17:32
37992000,0.057,1,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37997000,0.0859,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
37971000,0.0474,0,2022/05/22 17:32
37970000,0.1037,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.6018,0,2022/05/22 17:32
37965000,0.4277,0,2022/05/22 17:32
37992000,0.057,1,2022/05/22 17:32
37994000,0.5515,1,2022/05/22 17:32
37995000,0.0859,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
37973000,0.0673,0,2022/05/22 17:32
37971000,0.0373,0,2022/05/22 17:32
37970000,0.1037,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37967000,0.0108,0,2022/05/22 17:32
37992000,0.057,1,2022/05/22 17:32
37994000,0.4702,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
37999000,0.0864,1,2022/05/22 17:32
37973000,0.3409,0,2022/05/22 17:32
37971000,0.0373,0,2022/05/22 17:32
37970000,0.1037,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.6128,0,2022/05/22 17:32
37992000,0.057,1,2022/05/22 17:32
37994000,0.4702,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37997000,0.0862,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
37973000,0.3361,0,2022/05/22 17:32
37971000,0.0373,0,2022/05/22 17:32
37970000,0.1037,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.6018,0,2022/05/22 17:32
37992000,0.057,1,2022/05/22 17:32
37994000,0.4702,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37997000,0.087,1,2022/05/22 17:32
37998000,0.0491,1,2022/05/22 17:32
37973000,0.3149,0,2022/05/22 17:32
37971000,0.0373,0,2022/05/22 17:32
37970000,0.1037,0,2022/05/22 17:32
37969000,0.0884,0,2022/05/22 17:32
37966000,0.0224,0,2022/05/22 17:32
37992000,0.057,1,2022/05/22 17:32
37993000,0.0823,1,2022/05/22 17:32
37994000,0.4702,1,2022/05/22 17:32
37996000,0.0307,1,2022/05/22 17:32
37997000,0.0869,1,2022/05/22 17:32
37973000,0.1956,0,2022/05/22 17:33
